time,Open,High,Low,Close
2002-05-01,840.31,847.19,829.16,842.34
2002-05-02,855.41,860.72,844.2,859.86
2002-05-03,852.04,859.32,836.71,856.72
2002-05-06,840.93,843.57,826.87,826.87
2002-05-07,814.06,826.34,811.66,826.34
2002-05-08,839.02,850.9,837.26,844.67
2002-05-09,865.3,869.45,838.67,838.67
2002-05-10,835.03,842.33,812.8,817.93
2002-05-13,808.97,827.03,804.91,821.89
2002-05-14,834.49,839.8,826.96,837.37
2002-05-15,850.58,866.03,850.58,862.62
2002-05-16,861.95,867.21,856.7,858.04
2002-05-17,867.44,878.39,866.7,875.03
2002-05-20,876.37,878.68,865.11,865.78
2002-05-21,858.42,862.92,836.62,837.56
2002-05-22,837.59,863.06,829.5,863.06
2002-05-23,858.5,863.16,844.15,845.51
2002-05-24,853.41,861.03,851.01,854.57
2002-05-27,850.12,860.37,836.89,840.57
2002-05-28,845.78,849.34,834.64,848.8
2002-05-29,838.73,838.73,821.81,835.19
2002-05-30,825.84,831.52,812.12,815.61
2002-05-31,815.14,820.51,794.92,796.4
2002-06-03,793.53,807.15,787.04,804.93
2002-06-04,789.0,807.19,785.58,806.33
2002-06-05,813.04,818.55,808.08,809.59
2002-06-06,813.04,818.55,808.08,809.59
2002-06-07,793.9,799.26,788.12,795.16
2002-06-10,803.18,814.69,802.02,811.9
2002-06-11,810.08,816.17,803.2,815.33
2002-06-12,809.53,823.06,807.37,823.06
2002-06-13,809.53,823.06,807.37,823.06
2002-06-14,820.43,832.26,820.2,822.01
2002-06-17,824.18,828.07,809.16,809.16
2002-06-18,824.25,827.49,809.39,809.4
2002-06-19,806.36,814.25,770.48,776.37
2002-06-20,769.83,779.93,764.53,776.81
2002-06-21,767.5,783.35,758.95,778.53
2002-06-24,767.83,773.83,755.81,767.92
2002-06-25,773.75,778.68,753.82,755.92
2002-06-26,735.44,735.44,699.15,701.87
2002-06-27,717.89,722.06,703.52,710.43
2002-06-28,723.73,747.62,722.63,742.72
2002-07-01,723.73,747.62,722.63,742.72
2002-07-02,722.58,750.6,720.7,746.23
2002-07-03,740.86,756.06,733.57,753.36
2002-07-04,762.16,768.74,754.42,768.74
2002-07-05,768.51,797.42,768.51,787.83
2002-07-08,807.12,807.36,778.78,783.35
2002-07-09,787.83,801.99,784.13,801.99
2002-07-10,795.02,802.75,790.45,794.71
2002-07-11,782.75,782.75,764.88,764.88
2002-07-12,780.49,793.44,776.45,792.93
2002-07-15,787.65,799.87,780.3,783.52
2002-07-16,785.28,792.61,767.87,771.45
2002-07-17,785.28,792.61,767.87,771.45
2002-07-18,774.25,780.28,770.86,773.85
2002-07-19,759.41,761.68,744.36,754.62
2002-07-22,724.49,736.58,719.38,720.9
2002-07-23,715.81,743.52,709.37,743.52
2002-07-24,723.76,726.23,715.1,721.41
2002-07-25,752.78,752.78,723.52,723.52
2002-07-26,716.97,722.92,688.68,697.84
2002-07-29,704.08,707.98,694.95,700.35
2002-07-30,722.58,731.31,722.23,724.08
2002-07-31,725.03,727.58,717.42,717.99
2002-08-01,720.99,721.31,702.44,707.8
2002-08-02,693.95,704.09,689.38,700.68
2002-08-05,690.77,692.12,672.59,675.76
2002-08-06,660.94,674.76,660.94,673.78
2002-08-07,685.06,689.45,677.63,679.37
2002-08-08,684.4,687.53,677.85,684.49
2002-08-09,699.09,705.75,691.87,692.45
2002-08-12,693.99,702.83,692.48,695.39
2002-08-13,695.14,708.71,693.31,708.63
2002-08-14,699.29,713.72,697.74,711.24
2002-08-15,699.29,713.72,697.74,711.24
2002-08-16,724.33,729.21,715.98,718.29
2002-08-19,722.85,729.05,713.3,717.58
2002-08-20,732.62,740.25,730.69,736.7
2002-08-21,734.42,746.51,731.45,745.12
2002-08-22,749.3,752.43,743.34,745.75
2002-08-23,748.1,753.5,738.81,740.51
2002-08-26,731.82,737.3,730.37,734.79
2002-08-27,737.09,737.51,723.49,724.17
2002-08-28,718.35,732.11,718.35,724.05
2002-08-29,720.56,724.94,717.04,724.94
2002-08-30,726.25,736.4,721.02,736.4
2002-09-02,739.84,751.98,738.09,751.98
2002-09-03,752.86,755.44,740.41,740.59
2002-09-04,726.58,728.87,717.09,723.05
2002-09-05,730.97,731.26,720.74,720.98
2002-09-06,716.25,720.15,707.21,708.73
2002-09-09,714.58,716.72,696.15,697.89
2002-09-10,701.67,713.3,701.67,713.3
2002-09-11,717.97,726.26,716.34,724.71
2002-09-12,725.43,739.22,722.84,739.22
2002-09-13,726.13,727.43,716.49,718.17
2002-09-16,721.45,721.71,700.75,704.38
2002-09-17,715.16,726.84,709.73,726.8
2002-09-18,708.06,710.0,699.77,703.87
2002-09-19,705.11,715.16,702.02,704.12
2002-09-20,705.11,715.16,702.02,704.12
2002-09-23,692.14,693.26,677.17,679.43
2002-09-24,667.21,677.75,665.98,672.28
2002-09-25,669.36,669.73,651.93,657.96
2002-09-26,672.91,676.42,659.2,662.41
2002-09-27,665.2,672.26,660.53,663.72
2002-09-30,645.28,648.84,639.74,646.42
2002-10-01,637.81,652.24,637.77,652.13
2002-10-02,666.77,666.97,646.45,648.1
2002-10-03,666.77,666.97,646.45,648.1
2002-10-04,642.43,654.7,638.0,650.92
2002-10-07,644.32,644.32,627.16,627.4
2002-10-08,626.09,634.84,623.06,634.84
2002-10-09,637.01,637.01,618.75,619.94
2002-10-10,610.68,613.97,584.04,584.04
2002-10-11,602.88,604.47,576.49,587.51
2002-10-14,604.43,617.16,603.8,614.27
2002-10-15,620.76,634.44,613.09,629.57
2002-10-16,641.12,641.58,631.37,636.25
2002-10-17,633.46,647.79,625.67,644.66
2002-10-18,660.67,674.19,657.03,670.79
2002-10-21,666.51,668.31,652.67,652.67
2002-10-22,665.54,665.85,632.45,639.27
2002-10-23,640.56,657.54,631.24,657.43
2002-10-24,661.47,666.21,650.7,654.98
2002-10-25,646.1,662.32,646.09,655.88
2002-10-28,666.96,680.07,664.54,678.14
2002-10-29,675.09,682.81,672.47,673.18
2002-10-30,672.43,672.83,651.86,658.03
2002-10-31,664.8,670.18,653.11,658.92
2002-11-01,652.34,657.12,646.15,647.65
2002-11-04,661.24,672.68,658.0,672.68
2002-11-05,672.72,674.65,660.97,664.9
2002-11-06,673.94,683.36,672.5,682.36
2002-11-07,678.76,688.47,674.34,681.27
2002-11-08,668.06,674.87,664.24,674.85
2002-11-11,669.16,669.16,654.65,657.78
2002-11-12,644.67,656.6,643.39,654.43
2002-11-13,656.13,658.5,646.76,653.85
2002-11-14,656.41,659.73,650.45,652.15
2002-11-15,669.15,673.5,665.34,672.95
2002-11-18,672.92,678.12,665.63,667.13
2002-11-19,663.35,672.7,663.13,671.44
2002-11-20,669.18,682.83,666.71,682.0
2002-11-21,695.37,699.29,689.86,690.38
2002-11-22,703.98,704.38,692.49,692.87
2002-11-25,695.48,706.82,694.98,705.86
2002-11-26,705.94,707.21,697.39,702.27
2002-11-27,694.69,709.12,694.51,708.07
2002-11-28,719.33,725.6,713.67,714.54
2002-11-29,719.46,724.8,713.01,724.8
2002-12-02,724.99,731.47,719.95,730.16
2002-12-03,730.74,737.7,726.89,736.57
2002-12-04,724.72,725.25,713.2,714.5
2002-12-05,715.73,722.79,708.45,722.76
2002-12-06,716.13,723.09,712.62,718.09
2002-12-09,720.22,722.45,705.67,709.11
2002-12-10,696.65,705.43,695.34,702.44
2002-12-11,705.26,707.53,695.86,698.61
2002-12-12,702.91,715.38,701.6,715.38
2002-12-13,709.83,711.56,701.56,708.13
2002-12-16,698.54,700.48,690.81,692.42
2002-12-17,703.75,705.56,701.95,704.49
2002-12-18,698.75,711.81,695.56,709.22
2002-12-19,698.75,711.81,695.56,709.22
2002-12-20,705.05,712.5,702.62,709.44
2002-12-23,711.72,713.32,690.23,691.38
2002-12-24,688.24,692.07,673.98,677.82
2002-12-25,688.24,692.07,673.98,677.82
2002-12-26,674.4,679.47,667.1,671.89
2002-12-27,658.23,668.1,655.69,656.92
2002-12-30,652.07,652.07,613.76,627.55
2002-12-31,652.07,652.07,613.76,627.55
2003-01-01,652.07,652.07,613.76,627.55
2003-01-02,633.03,637.1,623.75,635.17
2003-01-03,651.59,662.4,649.62,661.1
2003-01-06,665.1,667.71,657.61,666.71
2003-01-07,679.0,679.3,652.14,652.2
2003-01-08,655.97,660.39,650.93,651.72
2003-01-09,643.5,644.43,630.4,630.4
2003-01-10,643.28,644.48,618.68,628.36
2003-01-13,627.01,648.06,624.46,648.06
2003-01-14,645.66,652.63,639.91,650.05
2003-01-15,656.23,659.05,643.52,648.29
2003-01-16,639.56,649.54,635.79,648.69
2003-01-17,640.31,649.1,636.46,636.46
2003-01-20,627.78,634.91,626.41,634.5
2003-01-21,635.67,636.04,624.46,632.86
2003-01-22,627.11,631.66,617.43,622.49
2003-01-23,622.54,626.98,615.11,625.18
2003-01-24,625.69,629.79,604.74,609.43
2003-01-27,597.82,597.82,587.72,593.09
2003-01-28,590.54,600.56,589.51,600.56
2003-01-29,601.25,602.18,581.13,583.35
2003-01-30,589.07,593.7,586.03,591.86
2003-01-31,589.07,593.7,586.03,591.86
2003-02-03,591.88,602.85,586.14,600.41
2003-02-04,602.29,605.59,596.78,603.78
2003-02-05,598.34,606.7,595.39,600.68
2003-02-06,601.74,603.55,586.43,589.5
2003-02-07,587.68,587.7,571.2,577.48
2003-02-10,573.09,579.71,571.96,577.25
2003-02-11,582.47,585.71,561.69,575.98
2003-02-12,572.87,583.29,572.46,583.29
2003-02-13,584.97,585.74,572.42,575.67
2003-02-14,574.89,577.09,567.46,575.24
2003-02-17,590.39,602.23,588.22,601.87
2003-02-18,602.57,606.4,593.76,603.45
2003-02-19,613.15,616.79,600.51,600.83
2003-02-20,601.29,606.22,597.97,605.51
2003-02-21,605.26,605.26,597.04,603.6
2003-02-24,608.77,619.45,608.77,616.29
2003-02-25,604.67,605.34,592.25,592.25
2003-02-26,594.42,597.69,588.94,590.26
2003-02-27,580.91,585.33,576.07,582.46
2003-02-28,586.07,587.94,573.3,575.43
2003-03-03,578.5,590.55,577.54,590.04
2003-03-04,581.09,581.68,573.15,576.58
2003-03-05,567.3,567.53,557.68,560.26
2003-03-06,564.74,564.87,551.8,555.33
2003-03-07,547.89,555.38,544.09,546.02
2003-03-10,545.54,548.29,541.29,544.24
2003-03-11,531.78,538.62,530.55,532.53
2003-03-12,531.17,534.76,524.53,531.81
2003-03-13,530.86,531.78,514.43,531.78
2003-03-14,547.29,548.45,534.51,537.65
2003-03-17,535.79,535.79,512.3,515.24
2003-03-18,536.69,539.3,526.86,537.31
2003-03-19,534.86,546.68,534.64,541.78
2003-03-20,553.63,568.66,548.45,568.46
2003-03-21,569.67,576.95,565.34,575.77
2003-03-24,579.08,579.08,568.27,569.85
2003-03-25,550.55,558.44,550.28,554.98
2003-03-26,562.2,565.5,551.41,554.79
2003-03-27,550.54,551.8,546.46,549.26
2003-03-28,552.13,556.33,544.67,556.33
2003-03-31,547.75,549.32,534.23,535.7
2003-04-01,529.07,538.68,525.51,538.56
2003-04-02,540.92,543.54,533.13,542.92
2003-04-03,555.73,556.21,543.58,545.24
2003-04-04,540.26,558.84,536.7,558.01
2003-04-07,566.93,589.34,563.26,585.9
2003-04-08,576.46,593.09,574.16,587.32
2003-04-09,581.3,582.6,569.47,569.47
2003-04-10,569.51,578.56,565.83,577.73
2003-04-11,577.09,597.02,574.3,582.97
2003-04-14,590.04,603.41,588.91,594.4
2003-04-15,606.6,608.19,599.15,604.99
2003-04-16,616.32,625.01,614.45,621.34
2003-04-17,614.67,619.62,611.94,612.72
2003-04-18,623.17,625.13,616.29,624.77
2003-04-21,623.89,627.5,615.77,620.83
2003-04-22,614.98,614.98,601.85,603.32
2003-04-23,609.2,611.92,597.93,598.09
2003-04-24,598.2,600.93,584.43,588.35
2003-04-25,578.2,578.2,560.53,566.63
2003-04-28,559.03,573.34,556.15,569.02
2003-04-29,580.44,599.1,579.11,597.36
2003-04-30,597.23,604.21,593.16,599.35
2003-05-01,597.23,604.21,593.16,599.35
2003-05-02,600.47,602.62,582.87,597.44
2003-05-05,600.47,602.62,582.87,597.44
2003-05-06,603.05,609.72,602.29,604.33
2003-05-07,610.87,618.48,606.88,618.08
2003-05-08,610.87,618.48,606.88,618.08
2003-05-09,612.25,619.25,608.41,619.11
2003-05-12,631.9,637.19,630.14,631.04
2003-05-13,631.82,633.81,613.25,614.07
2003-05-14,610.63,616.82,606.06,609.97
2003-05-15,613.63,620.45,605.62,619.35
2003-05-16,619.12,622.64,607.74,610.81
2003-05-19,603.77,603.77,592.84,596.36
2003-05-20,585.86,602.09,584.62,602.08
2003-05-21,599.55,603.24,596.29,600.57
2003-05-22,599.06,607.98,591.73,595.38
2003-05-23,602.8,612.07,601.03,611.51
2003-05-26,611.15,621.65,607.76,617.65
2003-05-27,619.86,620.0,609.05,614.3
2003-05-28,629.19,630.92,622.53,628.36
2003-05-29,624.1,636.2,623.01,632.43
2003-05-30,632.15,635.81,627.02,633.42
2003-06-02,643.93,649.69,642.61,648.71
2003-06-03,641.74,643.69,633.56,636.94
2003-06-04,642.35,642.79,632.47,640.27
2003-06-05,647.72,648.35,641.58,642.38
2003-06-06,647.72,648.35,641.58,642.38
2003-06-09,640.58,651.16,638.31,650.35
2003-06-10,645.41,652.9,644.18,649.75
2003-06-11,651.93,657.92,650.27,651.29
2003-06-12,658.43,661.89,653.73,657.95
2003-06-13,663.1,670.2,655.76,665.24
2003-06-16,661.6,664.01,655.86,657.82
2003-06-17,673.76,677.58,670.33,674.66
2003-06-18,673.84,681.38,672.52,675.75
2003-06-19,681.03,690.59,679.06,690.49
2003-06-20,684.04,690.7,683.76,686.22
2003-06-23,685.97,686.6,673.33,674.59
2003-06-24,664.4,665.63,659.77,664.01
2003-06-25,665.98,674.96,665.88,674.03
2003-06-26,668.32,679.57,667.72,675.75
2003-06-27,682.14,686.18,675.48,677.28
2003-06-30,673.66,674.9,666.91,669.93
2003-07-01,666.45,674.75,663.35,674.75
2003-07-02,682.57,687.04,680.68,685.8
2003-07-03,696.54,699.34,684.94,686.83
2003-07-04,687.03,693.95,684.64,693.25
2003-07-07,699.32,704.31,696.76,704.29
2003-07-08,715.54,715.8,706.12,708.34
2003-07-09,708.55,710.28,704.34,705.5
2003-07-10,701.43,710.26,700.49,700.51
2003-07-11,694.14,704.54,691.59,704.15
2003-07-14,709.09,720.59,705.4,720.1
2003-07-15,723.08,724.53,712.36,713.45
2003-07-16,720.89,722.85,709.55,716.48
2003-07-17,720.89,722.85,709.55,716.48
2003-07-18,700.52,707.43,697.67,699.35
2003-07-21,699.12,702.84,692.12,693.5
2003-07-22,691.43,699.99,691.43,699.7
2003-07-23,702.71,703.82,693.04,695.74
2003-07-24,693.15,705.53,690.59,702.94
2003-07-25,698.53,705.6,696.64,705.09
2003-07-28,715.44,719.21,714.42,717.8
2003-07-29,718.42,722.47,715.01,722.33
2003-07-30,721.66,724.23,714.07,714.15
2003-07-31,716.5,718.49,710.01,713.52
2003-08-01,718.84,728.38,718.25,727.26
2003-08-04,719.57,724.17,717.46,718.54
2003-08-05,723.15,726.3,720.64,721.84
2003-08-06,710.87,713.32,705.86,707.88
2003-08-07,709.57,709.82,703.05,709.81
2003-08-08,710.54,712.31,704.14,704.14
2003-08-11,700.41,704.59,693.7,704.58
2003-08-12,707.01,708.08,699.94,701.3
2003-08-13,705.58,713.81,704.93,713.08
2003-08-14,714.2,727.01,713.46,727.01
2003-08-15,714.2,727.01,713.46,727.01
2003-08-18,728.92,734.81,727.56,730.1
2003-08-19,745.65,745.77,738.0,740.13
2003-08-20,740.44,745.03,736.64,737.2
2003-08-21,741.7,754.34,741.7,754.34
2003-08-22,754.88,759.15,751.7,754.72
2003-08-25,754.17,760.85,752.34,756.73
2003-08-26,754.23,755.63,749.2,753.0
2003-08-27,757.72,763.99,756.04,758.98
2003-08-28,763.46,765.27,749.34,752.81
2003-08-29,756.76,760.09,746.92,759.47
2003-09-01,763.22,765.64,759.36,764.11
2003-09-02,768.43,768.91,763.34,766.5
2003-09-03,770.87,771.78,763.35,766.32
2003-09-04,768.1,769.98,763.87,764.15
2003-09-05,766.43,768.9,759.81,761.55
2003-09-08,759.49,761.91,756.01,760.25
2003-09-09,763.36,775.88,763.36,767.46
2003-09-10,763.36,775.88,763.36,767.46
2003-09-11,763.36,775.88,763.36,767.46
2003-09-12,763.36,775.88,763.36,767.46
2003-09-15,764.68,767.27,753.61,753.61
2003-09-16,751.95,764.12,751.53,763.63
2003-09-17,771.61,772.35,764.46,766.59
2003-09-18,768.39,769.28,756.73,758.18
2003-09-19,766.23,767.05,745.16,748.25
2003-09-22,741.54,741.68,714.75,714.89
2003-09-23,713.67,719.71,702.31,718.84
2003-09-24,721.0,725.49,715.86,724.7
2003-09-25,707.58,714.56,699.83,713.52
2003-09-26,704.01,711.5,697.13,697.4
2003-09-29,697.26,698.77,688.07,696.06
2003-09-30,701.75,709.16,697.52,697.52
2003-10-01,690.47,704.29,688.62,704.29
2003-10-02,716.27,718.36,708.03,715.24
2003-10-03,716.27,718.36,708.03,715.24
2003-10-06,723.47,726.77,719.33,723.13
2003-10-07,725.21,727.37,722.38,727.09
2003-10-08,731.12,731.45,721.29,722.76
2003-10-09,723.13,736.16,722.94,736.16
2003-10-10,735.25,759.6,735.25,757.89
2003-10-13,754.5,764.33,747.02,757.02
2003-10-14,763.62,772.29,762.96,766.52
2003-10-15,771.38,773.13,759.86,764.23
2003-10-16,759.12,776.97,758.07,776.97
2003-10-17,776.99,783.08,767.75,767.75
2003-10-20,766.33,777.97,765.13,776.44
2003-10-21,780.56,785.02,772.91,779.89
2003-10-22,780.54,784.14,773.3,779.28
2003-10-23,764.36,768.31,750.16,754.14
2003-10-24,752.31,759.55,743.38,748.17
2003-10-27,752.82,761.61,750.5,761.61
2003-10-28,760.8,782.31,759.56,775.36
2003-10-29,787.61,793.35,779.66,779.66
2003-10-30,784.78,787.82,778.42,785.94
2003-10-31,787.95,789.46,775.38,782.36
2003-11-03,783.08,793.53,778.04,791.96
2003-11-04,800.42,802.66,790.99,796.06
2003-11-05,796.36,806.79,794.58,805.51
2003-11-06,809.92,811.97,790.04,790.04
2003-11-07,796.58,804.05,789.97,804.05
2003-11-10,800.98,802.32,788.65,796.56
2003-11-11,788.34,790.11,782.03,787.77
2003-11-12,788.91,798.33,786.0,796.31
2003-11-13,805.79,813.11,803.93,813.11
2003-11-14,809.94,818.34,807.67,809.89
2003-11-17,803.48,803.95,790.14,794.47
2003-11-18,794.24,801.2,787.6,800.97
2003-11-19,785.28,785.28,769.43,771.7
2003-11-20,775.19,778.1,763.67,769.45
2003-11-21,764.12,777.96,762.36,770.78
2003-11-24,765.82,769.6,752.14,753.65
2003-11-25,768.1,770.28,761.98,768.11
2003-11-26,769.76,783.8,769.3,782.65
2003-11-27,783.13,784.86,776.4,781.68
2003-11-28,783.17,797.07,783.17,796.18
2003-12-01,796.36,811.49,790.8,807.39
2003-12-02,813.49,813.95,806.3,807.78
2003-12-03,807.17,816.02,801.08,808.34
2003-12-04,805.1,809.68,800.31,805.13
2003-12-05,802.71,802.86,789.41,789.41
2003-12-08,780.23,791.77,777.08,784.8
2003-12-09,790.52,793.13,784.6,787.35
2003-12-10,774.53,794.64,774.04,794.64
2003-12-11,797.12,805.81,791.13,791.13
2003-12-12,806.42,810.68,801.33,806.08
2003-12-15,821.62,824.26,814.73,822.16
2003-12-16,807.32,817.56,804.17,810.79
2003-12-17,816.98,817.39,799.82,800.09
2003-12-18,803.6,808.94,797.46,807.5
2003-12-19,814.89,817.5,809.17,811.2
2003-12-22,809.57,815.55,804.53,804.54
2003-12-23,809.9,812.75,801.62,801.88
2003-12-24,808.41,808.58,792.37,792.55
2003-12-25,808.41,808.58,792.37,792.55
2003-12-26,791.39,794.78,786.11,788.85
2003-12-29,779.24,792.44,779.24,792.44
2003-12-30,802.5,811.89,800.15,810.71
2003-12-31,802.5,811.89,800.15,810.71
2004-01-01,802.5,811.89,800.15,810.71
2004-01-02,816.26,821.87,813.63,821.26
2004-01-05,817.28,825.43,816.55,824.1
2004-01-06,831.26,831.26,819.53,823.43
2004-01-07,826.08,831.07,825.23,827.07
2004-01-08,831.1,839.28,824.15,824.15
2004-01-09,835.42,849.5,835.05,845.27
2004-01-12,843.96,853.5,840.11,850.79
2004-01-13,855.42,855.45,844.82,848.43
2004-01-14,847.27,855.29,844.55,849.62
2004-01-15,849.02,852.19,841.84,845.66
2004-01-16,853.67,854.46,845.4,847.95
2004-01-19,854.96,859.34,851.34,856.8
2004-01-20,854.03,864.26,853.05,861.37
2004-01-21,854.03,864.26,853.05,861.37
2004-01-22,854.03,864.26,853.05,861.37
2004-01-23,854.03,864.26,853.05,861.37
2004-01-26,867.65,871.94,861.82,869.04
2004-01-27,873.61,873.61,860.88,863.03
2004-01-28,860.37,869.21,859.08,859.59
2004-01-29,851.7,854.82,847.98,853.47
2004-01-30,854.21,859.13,846.05,848.5
2004-02-02,850.28,855.43,847.74,854.89
2004-02-03,853.13,853.13,837.63,839.87
2004-02-04,838.52,842.6,834.7,835.5
2004-02-05,835.77,842.44,834.73,840.92
2004-02-06,842.16,853.58,839.43,850.23
2004-02-09,860.9,866.87,859.58,864.77
2004-02-10,866.06,869.62,862.85,866.8
2004-02-11,870.54,877.72,870.24,876.34
2004-02-12,882.04,882.39,872.27,877.95
2004-02-13,876.06,883.35,870.08,882.18
2004-02-16,879.23,885.65,876.56,881.28
2004-02-17,884.15,888.73,880.87,884.8
2004-02-18,889.23,890.51,877.1,877.1
2004-02-19,880.68,884.89,874.75,881.65
2004-02-20,875.76,879.63,872.42,877.49
2004-02-23,874.93,881.43,867.99,877.52
2004-02-24,872.45,876.71,864.34,864.59
2004-02-25,865.22,870.03,862.97,866.87
2004-02-26,870.31,873.15,861.77,864.86
2004-02-27,865.51,883.42,861.86,883.42
2004-03-01,865.51,883.42,861.86,883.42
2004-03-02,892.57,899.99,892.38,899.21
2004-03-03,897.49,900.44,895.52,895.81
2004-03-04,898.16,908.82,896.76,907.43
2004-03-05,907.21,909.08,904.01,905.38
2004-03-08,909.15,910.67,899.07,900.1
2004-03-09,891.1,893.73,888.46,891.58
2004-03-10,887.11,890.33,874.58,876.02
2004-03-11,869.67,878.1,866.33,869.93
2004-03-12,866.72,867.35,822.05,848.8
2004-03-15,855.84,857.96,848.23,852.26
2004-03-16,843.83,850.15,838.11,850.13
2004-03-17,858.15,872.78,857.29,872.38
2004-03-18,879.22,879.56,869.09,872.82
2004-03-19,874.57,883.33,868.97,883.33
2004-03-22,878.62,881.0,862.63,863.69
2004-03-23,854.92,868.99,849.76,866.17
2004-03-24,860.39,867.15,856.54,861.72
2004-03-25,862.3,868.78,849.56,853.38
2004-03-26,866.29,873.01,861.63,863.95
2004-03-29,868.1,878.37,867.21,874.67
2004-03-30,879.41,879.41,870.86,873.46
2004-03-31,881.75,883.88,868.41,880.5
2004-04-01,878.78,883.23,875.09,882.75
2004-04-02,886.09,889.6,882.82,883.69
2004-04-05,886.09,889.6,882.82,883.69
2004-04-06,899.43,906.43,898.0,906.19
2004-04-07,906.78,915.13,903.24,909.93
2004-04-08,913.52,916.86,908.07,916.86
2004-04-09,910.48,910.48,901.24,905.44
2004-04-12,905.44,926.07,905.44,918.86
2004-04-13,925.19,927.67,916.2,917.63
2004-04-14,909.95,919.38,907.36,916.31
2004-04-15,909.95,919.38,907.36,916.31
2004-04-16,903.84,908.72,897.73,898.88
2004-04-19,900.48,902.1,891.27,902.1
2004-04-20,909.91,919.13,902.47,918.9
2004-04-21,910.68,931.21,910.68,929.95
2004-04-22,931.09,933.84,921.97,924.01
2004-04-23,938.25,939.52,929.8,936.06
2004-04-26,935.01,935.28,919.27,919.74
2004-04-27,918.82,921.42,911.56,915.47
2004-04-28,917.32,919.86,901.82,901.83
2004-04-29,890.61,896.45,872.63,875.41
2004-04-30,867.99,875.51,854.39,862.84
2004-05-03,863.03,867.25,856.84,866.11
2004-05-04,871.57,876.3,865.68,867.48
2004-05-05,871.57,876.3,865.68,867.48
2004-05-06,864.52,865.1,836.15,837.68
2004-05-07,837.73,843.01,819.61,838.74
2004-05-10,831.1,831.37,771.31,790.68
